A1,A9,A10,A12,A16,A2,A3,A8,A11,A14,A15,A4_l,A4_u,A4_y,A5_g,A5_gg,A5_p,A6_aa,A6_c,A6_cc,A6_d,A6_e,A6_ff,A6_i,A6_j,A6_k,A6_m,A6_q,A6_r,A6_w,A6_x,A7_bb,A7_dd,A7_ff,A7_h,A7_j,A7_n,A7_o,A7_v,A7_z,A13_g,A13_p,A13_s
1,1,1,0,0,-0.016049257237359896,-0.8846073911550693,-0.01578517127624098,2.547134003973925,-1.0515753075367142,-0.031266923510171435,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0,-0.49345681895365073,0.3914426116457233,-0.3485987626259325,0.27866917126010315,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0,0.8432843538519635,-0.6235971633094526,-0.1267230350594715,2.2635758998846973,0.07038821774450861,2.5017728600701785,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,0.83469101774107,0.3914426116457233,-0.21991084063738509,0.8457853794385586,-0.49787902233299386,0.3078924898201783,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,0.12717301127752734,-0.8080443909870216,-0.19994202515640364,1.6964596917062418,0.9227890778607623,1.643218510347031,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0,1.0180155214401259,-0.9913315732074991,-0.7746001595535377,-0.28844703691835233,2.7951567791417635,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,0,1,0,1.734126864014562,-0.014573298336347037,-0.7368812858672392,-0.57200514100758,0.35452183778325985,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,1,0,0.2226545236207855,1.087469885900701,1.537344921688986,-0.57200514100758,-0.16274706023600521,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,0,-0.21560561803476977,2.479524434410657,-0.7923502177588545,-0.57200514100758,-1.284710585517228,7.684761955703817,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,1,1,0,0,2.028209922031797,2.479524434410657,2.9795371508709825,1.9800177957954694,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,-0.35023455043876345,-0.5945960268821618,-0.3485987626259325,0.8457853794385586,-0.11903419561465887,3.157562246348072,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,-0.4781797769787297,-0.8660466638416031,-0.6636622957703071,1.412901587617014,-0.5853047515756865,2.7599480687812528,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0,-0.016049257237359896,0.5074471573548862,0.5943730795315268,1.6964596917062418,1.1194969686568208,0.37060958061555715,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,-0.3187256513654884,-0.8266051183004878,1.093593466556064,0.27866917126010315,0.9883583747927818,-0.26873940322082923,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,-0.6844198436401671,-1.000611936864232,-0.7923502177588545,-0.57200514100758,0.05581726287072649,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,1,0,0.36587679213567276,0.21743579308197888,-0.7546313440725562,-0.57200514100758,0.8280778711811786,-0.3564215495755336,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,1,0,0.7955435976803344,-0.9518900276663838,-0.7546313440725562,-0.57200514100758,0.755223096812268,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,-0.43807754179456115,-0.8266051183004878,-0.681412353975624,-0.57200514100758,1.257921039957751,-0.3460701850753255,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1.5030616041438771,-0.30458466260925443,0.2615594881818353,1.6964596917062418,1.6003384794916307,2.172355907445907,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,-0.8438739692534083,0.3914426116457233,0.31702842007345056,0.27866917126010315,-0.7018723905659434,0.19889871067092765,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0,-0.979457716780835,-0.9716108004369414,-0.3485987626259325,-0.28844703691835233,0.4638039993366257,0.10756314155144389,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,-0.9393554815966665,-0.44030998108897507,0.09515269250698953,2.547134003973925,0.1723849018609834,1.4666364100493623,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,-0.08002187050734302,-0.8938877548118023,-0.5527244319870767,0.5622272753493309,1.4837708405013736,-0.055623075275367105,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,1.1373674118691985,-0.5945960268821618,-0.7923502177588545,-0.57200514100758,-0.19188896998356944,-0.35946606854618307,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.048512971434068,-0.7106005725913248,-0.681412353975624,-0.57200514100758,0.3472363603463688,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.979457716780835,-0.9426096640096506,-0.7368812858672392,-0.57200514100758,0.1723849018609834,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,1,-0.6605494655543525,-0.8648866183845115,-0.7546313440725562,-0.57200514100758,0.026675353123162264,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,-0.07238334951988254,-0.5945960268821618,-0.237660898842702,-0.57200514100758,0.755223096812268,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,-1.3527904300429743,-0.9913315732074991,-0.7746001595535377,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,0.1901908094240774,-0.18858011690009147,-0.5704744901923935,-0.57200514100758,0.40552017984149724,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,0.11745023308847335,-0.9913315732074991,1.093593466556064,-0.57200514100758,2.066609035452658,-0.360074972340313,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,1.670154250744579,-0.03429407110690473,-0.7546313440725562,-0.57200514100758,2.5037376816661214,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,-0.9870962377682956,-0.7106005725913248,-0.7368812858672392,-0.57200514100758,-0.26474374435248,-0.3576393571637934,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,1,-0.26334637420639884,-0.24658238975467295,1.464125931592054,-0.004888932829124595,1.403630588695572,-0.35946606854618307,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,0,1,-0.7961332130817792,-0.8173247546437546,-0.6636622957703071,-0.28844703691835233,1.775189937977016,-0.18775519860155362,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,1,-1.0510688510382786,1.531767295966795,-0.5327556165060952,-0.004888932829124595,0.1723849018609834,-0.35581264578140376,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0.7630798834836264,0.023708201747676745,-0.7368812858672392,-0.57200514100758,-0.11903419561465887,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,1,-0.08766039149480352,-0.7106005725913248,-0.681412353975624,-0.004888932829124595,1.629480389239195,-0.2943133625742847,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,1,1,-0.7321605998117962,-0.8266051183004878,-0.08900416137317313,-0.28844703691835233,1.629480389239195,-0.35459483819314397,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,1,0.18255228843661692,2.247515342992331,-0.7923502177588545,-0.004888932829124595,-0.11903419561465887,-0.35946606854618307,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,1,-0.07238334951988254,0.10143124737281592,0.09515269250698953,-0.28844703691835233,2.066609035452658,-0.3186695143394804,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,1,-1.1379570272706434,1.415762750257632,-0.7368812858672392,-0.57200514100758,-0.41045329309030115,-0.13173604954160356,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.7799013559834252,-0.4785914811729989,-0.7368812858672392,-0.57200514100758,-0.11903419561465887,-0.35398593439901405,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,0,-0.7321605998117962,-0.9623304367802084,0.20609055629022002,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,-0.45430939889291516,-1.000611936864232,-0.7923502177588545,-0.57200514100758,0.05581726287072649,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,1,-1.0988096072099078,-1.000611936864232,-0.4972555000954614,-0.57200514100758,-0.11903419561465887,-0.35946606854618307,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.8362354482659479,-0.8173247546437546,-0.4972555000954614,-0.57200514100758,-0.11903419561465887,-0.360074972340313,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.6290405664810774,1.7834971601556788,0.13287156619328788,-0.57200514100758,-0.7018723905659434,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,1,1,-0.7961332130817792,0.8171792943983514,-0.7191312276619224,-0.57200514100758,0.05581726287072649,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0.5482464807112956,-0.4113088446616843,-0.7923502177588545,-0.57200514100758,-1.284710585517228,0.24882882178957877,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,1,-0.10389224859315757,2.015506251574005,-0.5704744901923935,-0.57200514100758,0.376378270093933,-0.360074972340313,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,-1.0271984729524641,-0.8463258910710454,-0.053504044962539334,-0.57200514100758,0.31809445059880453,-0.35703045336966355,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,1,-0.7082902217259816,-0.7106005725913248,-0.681412353975624,-0.57200514100758,-0.41045329309030115,0.13252819711076946,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,1,-0.29485527327967387,-0.9333293003529176,-0.7368812858672392,-0.28844703691835233,0.6969392773171396,-0.2943133625742847,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0.803182118667795,-0.6525982997367433,-0.7923502177588545,-0.57200514100758,-0.7310143003135077,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,1,0.19878414553497098,-0.49831225394355655,-0.7923502177588545,-0.57200514100758,-0.41045329309030115,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,1,1,-0.6290405664810774,-0.8358854819572208,-0.681412353975624,-0.28844703691835233,0.4638039993366257,-0.3576393571637934,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,1,-1.161827405356458,-0.4298695719751504,-0.3663488208312494,-0.004888932829124595,-0.11903419561465887,-0.002648445186066521,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,1,1,1.0103770004526653,-0.8846073911550693,-0.5704744901923935,-0.57200514100758,-0.3375985187213906,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-1.0348369939399247,1.223195204380422,-0.4417865682038461,-0.57200514100758,-0.7018723905659434,-0.14695864439485087,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,-0.1678648618631407,-0.15957898047280072,-0.681412353975624,-0.57200514100758,-0.5561628418281223,-0.360074972340313,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,0.5005057245396665,-0.8266051183004878,-0.1267230350594715,-0.57200514100758,0.3982347024046062,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,0.36587679213567276,-0.3625869354638359,0.31702842007345056,-0.57200514100758,0.40552017984149724,-0.23829421351433464,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,1,0.27039527979241457,-0.4785914811729989,0.7607798752063726,-0.57200514100758,0.1723849018609834,-0.27421953736799826,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,0.11857967516663379,-0.8266051183004878,0.7607798752063726,-0.57200514100758,1.0466421942879103,-0.360074972340313,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,2.1160529133875947,0.6234517030640492,0.5389041476399116,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,1,1,0.5568398168221891,-0.9031681184685353,-0.6636622957703071,-0.57200514100758,0.9665019424821086,-0.3588571647520532,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,0.6675983711403682,-0.3823077082343936,-0.7191312276619224,-0.57200514100758,-1.284710585517228,-0.05501417148123721,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,-0.9078465825233915,0.9714653401915381,-0.7191312276619224,-0.57200514100758,-1.284710585517228,-0.14634974060072098,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,-0.5975316674078024,1.087469885900701,-0.681412353975624,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,-0.45430939889291516,-0.922888891239093,0.7607798752063726,-0.57200514100758,1.1923517430257313,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,1,0.4613583044789309,-0.13057784404550998,-0.7923502177588545,1.1293434835277865,-1.284710585517228,-0.23829421351433464,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,1,1.6940246288303935,-0.13057784404550998,-0.3485987626259325,-0.57200514100758,-0.5561628418281223,-0.3588571647520532,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,-1.3852541442396822,0.7684573852005029,-0.7368812858672392,-0.28844703691835233,-1.284710585517228,-0.2626503652795303,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,1,-0.7483924569101502,-0.9043281639256269,-0.6436934802893257,-0.57200514100758,-0.2356018346049158,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,0,1,1,-0.8438739692534083,1.6674926144465159,-0.5704744901923935,-0.57200514100758,-0.5561628418281223,-0.3186695143394804,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,1,-0.6452724235794315,-0.8080443909870216,-0.6081933638786918,-0.28844703691835233,0.1723849018609834,-0.3533770306048842,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,-0.883976204437577,0.1594335202273974,-0.7923502177588545,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,1,-0.44571606278202164,-0.24658238975467295,0.22384061449553694,-0.28844703691835233,1.7460480282294517,-0.3472879926635853,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0.819413975766149,-0.6143167996527195,-0.681412353975624,-0.57200514100758,-1.284710585517228,-0.1226024926296552,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,-1.3928926652271427,-0.91360852758236,-0.3485987626259325,-0.57200514100758,-0.41045329309030115,-0.34911470404597494,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,1,-0.1678648618631407,-0.13057784404550998,-0.681412353975624,-0.28844703691835233,-0.9932914880415857,-0.26630378804430965,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.7722628349959647,1.087469885900701,-0.7546313440725562,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.048512971434068,-0.18858011690009147,-0.7191312276619224,-0.57200514100758,0.28895254085124034,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,1,-0.652910944566892,-0.6525982997367433,-0.40406769451754776,-0.57200514100758,-0.11903419561465887,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,0.16632043133826285,-0.07257557119092851,-0.1267230350594715,-0.57200514100758,-0.41045329309030115,-0.360074972340313,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,0.0708389189950047,-0.6525982997367433,-0.7746001595535377,-0.57200514100758,-0.11903419561465887,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1,0.14245005325244833,-0.9913315732074991,-0.7746001595535377,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,1,-0.8200035911675938,1.7254948873010973,-0.681412353975624,-0.57200514100758,0.026675353123162264,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,1,-1.1856977834422724,-0.8753270274983361,-0.01578517127624098,-0.28844703691835233,-0.7018723905659434,-0.35703045336966355,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,-0.0007722152624389177,-0.8846073911550693,-0.7546313440725562,-0.57200514100758,0.5512297285793184,-0.360074972340313,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1,2.0520803001176118,-0.5273133903708473,-0.1267230350594715,-0.57200514100758,-0.41045329309030115,-0.35946606854618307,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,1,1.607136452598029,0.35316111156169955,1.6482827854722166,-0.57200514100758,2.103036422637113,-0.26873940322082923,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.43043902080710067,1.9772247514899812,-0.5704744901923935,-0.57200514100758,-1.284710585517228,-0.3588571647520532,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,1,1.9012195106152638,-0.80688434552993,-0.5704744901923935,-0.57200514100758,0.4638039993366257,-0.2888332284271157,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.08002187050734302,-0.5365937540275804,0.09515269250698953,-0.57200514100758,0.5803716383268827,-0.3497236078401048,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0.6675983711403682,-0.4205892083184174,-0.6991624121809409,-0.57200514100758,0.6095135480744468,-0.21028463898435962,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,1.0733947985992154,-0.7593224817891732,-0.4972555000954614,-0.57200514100758,0.4638039993366257,-0.21576477313152864,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,1,0.023098162823375623,1.4737650231122135,-0.7546313440725562,2.8306921080631526,-0.34488399615828164,-0.35824826095792334,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,0,1,-1.0424755149273852,0.6814539759186307,-0.7746001595535377,-0.28844703691835233,-0.5561628418281223,-0.35946606854618307,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,-1.1856977834422724,1.3682008865168755,-0.7923502177588545,-0.57200514100758,-1.284710585517228,-0.3296297826338184,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,1,-0.979457716780835,-0.7106005725913248,-0.7923502177588545,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-1.0348369939399247,-0.9333293003529176,-0.6636622957703071,-0.57200514100758,0.755223096812268,-0.13843399127703238,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.23947599612058432,-0.7686028454459063,0.5389041476399116,-0.57200514100758,-0.0024665566244019654,-0.03309363489256111,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,1,1,-1.2659022538106095,-0.2373020260979399,-0.6436934802893257,-0.57200514100758,-0.26474374435248,-0.3588571647520532,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
